global_step,update,mode,eval_kind,episode_index,stage_id,stage_label,n_obstacles,seed,return,episode_length,success,collision,out_of_bounds,timeout,event,mission_distance,target_x,target_y,target_z,target_boundary_margin,target_xy_margin,final_distance,min_distance,final_workspace_margin,min_workspace_margin,mean_workspace_margin,progress_total,path_length,path_ratio,path_efficiency,mean_speed,max_speed,mean_surge_speed,mean_abs_roll,max_abs_roll,mean_abs_pitch,max_abs_pitch,mean_abs_heading_error,max_abs_heading_error,mean_cross_track_error,max_cross_track_error,final_path_progress_fraction,mean_min_obstacle_clearance,min_obstacle_clearance,clearance_breach_steps,mean_action_l2,mean_action_delta_l2,mean_guidance_action_l2,mean_guided_action_l2,mean_propeller_rps,mean_abs_propeller_rps,mean_target_alignment,mean_abs_depth_error,mean_current_speed,max_current_speed,reward_total_check,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__closing_speed_reward,rc_cumulative_sum__closing_speed_reward,rc_trigger_rate__closing_speed_reward,rc_window_mean__alignment_reward,rc_cumulative_sum__alignment_reward,rc_trigger_rate__alignment_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty,rc_window_mean__timeout_distance_penalty,rc_cumulative_sum__timeout_distance_penalty,rc_trigger_rate__timeout_distance_penalty
24576,6,train,,3,1,short_2.5D_no_current,0,,807.0082312509485,547,1,0,0,0,goal,39.45842932402471,-9.002473720067833,-15.601875858336264,10.92333504857832,5.0,44.398124141663736,1.2405412461816563,1.2405412461816563,10.658166476916282,9.991723282408826,10.297961182637447,38.21788807784307,38.24839875736095,0.9693340412329332,0.9992023017823191,1.398478930799302,1.5778702547497871,1.398426229059795,0.00428343961656023,0.022017819919660564,0.02271384517847489,0.08762725148856587,0.012409252645111047,0.05711155610010721,0.1697481439752311,0.32530056855276784,0.9691396854309506,,,0,0.6148977624346081,0.5027879690338553,0.37470166100498964,0.573291343733859,24.828438190764256,24.828438190764256,0.9991768266072216,0.6253738659408895,0.0,0.0,807.008231250948,0.3187220199913394,174.34094493526266,1.0,0.05589453466594964,30.57431046227445,1.0,0.007993414612857762,4.372397793233196,1.0,-0.0020000000000000013,-1.0940000000000007,1.0,-0.0012297955248692179,-0.6726981521034622,1.0,-0.0005027879690338557,-0.2750250190615191,1.0,-2.5700637694143504e-05,-0.014058248818696497,1.0,-0.0004088492135988015,-0.2236405198385444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0968921389396709,600.0,0.0018281535648994515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24576,6,train,,4,1,short_2.5D_no_current,0,,810.714105297306,599,1,0,0,0,goal,43.40085985510306,-12.332003823261111,-6.598073417520936,8.441820194927097,5.0,47.66799617673889,1.2382295227585973,1.2382295227585973,8.465550075651956,8.465550075651956,9.248204103641749,42.16263033234448,42.17086597807523,0.9716596887450097,0.9998047076923902,1.4080422697187054,1.5731955532896422,1.4079991259127351,0.004705144702965471,0.028226613949476675,0.038227570286436904,0.06653346375527569,0.013731823634043887,0.055483873475710155,0.09814954984063748,0.21642470403713665,0.9715037027508547,,,0,0.6129737661619715,0.5176818624250777,0.3758408161057455,0.5761797671923057,24.958379951409757,24.958379951409757,0.9997761680701163,0.8063839087146568,0.0,0.0,810.7141052973058,0.29192752519998816,174.8645875947929,1.0,0.05631069159578556,33.73010426587555,1.0,0.00799820934456092,4.790927397391991,1.0,-0.0020000000000000013,-1.1980000000000008,1.0,-0.001225947532323942,-0.7343425718620413,1.0,-0.0005176818624250775,-0.3100914355926214,1.0,-2.8230868241732168e-05,-0.01691029007679757,1.0,-0.000688096265815034,-0.41216966322320536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001669449081803,600.0,0.001669449081803005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24576,6,train,,5,1,short_2.5D_no_current,0,,811.1770297624441,601,1,0,0,0,goal,43.63518279934349,-5.2315370517785595,-13.639025133218183,10.531193207008638,5.0,46.36097486678182,1.2356823655515963,1.2356823655515963,10.417915416459511,10.000009900484226,10.181129998989485,42.39950043379187,42.418221606133905,0.9721105512768038,0.9995586525876581,1.411588073415434,1.579117071335301,1.411543188871617,0.002739823419857216,0.008430051864187327,0.015668380898300707,0.048478400505877595,0.020421756729001136,0.0592196629030588,0.16036480631524705,0.2735555186504174,0.9718559367623464,,,0,0.6271879439042283,0.525221620044034,0.3777268591666975,0.5808641418889041,25.020790645032672,25.020790645032672,0.9995165477606351,0.3500632080191474,0.0,0.0,811.1770297624441,0.29101942147102783,174.90267230408773,1.0,0.05643860290687768,33.91960034703349,1.0,0.007996132382085075,4.80567556163313,1.0,-0.0020000000000000013,-1.2020000000000008,1.0,-0.0012543758878084577,-0.753879908572883,1.0,-0.0005252216200440342,-0.3156581936464646,1.0,-1.6438940497172008e-05,-0.009879803238800377,1.0,-0.0002820308566591202,-0.16950054485213126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983361064891847,600.0,0.0016638935108153079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24576,6,train,,6,1,short_2.5D_no_current,0,,809.1237730616333,590,1,0,0,0,goal,42.59759404034468,-33.755492861803816,1.8906811545661526,14.553238521481372,5.0,26.244507138196184,1.2489001396433566,1.2489001396433566,14.116328696373339,9.998908127798067,11.895884264436432,41.348693900701335,41.40515049775332,0.9720067865461607,0.9986364837134198,1.4035644236526563,1.5682296404062626,1.40345655252938,0.005078103070348659,0.02865676220548563,0.108929701582296,0.17763125372563593,0.015039441612661703,0.044973395393166804,0.3871797943308262,0.587419388442906,0.9716167526744595,,,0,0.6160012133151167,0.5258843731892816,0.38039409341448444,0.5809632461202346,24.886686289681553,24.886686289681553,0.9987546537944867,2.65735425704494,0.0,0.0,809.1237730616335,0.2961401001748593,174.722659103167,1.0,0.05606602562806959,33.078955120561055,1.0,0.007990037230355875,4.714121965909967,1.0,-0.0020000000000000013,-1.1800000000000008,1.0,-0.0012320024266302331,-0.7268814317118376,1.0,-0.0005258843731892818,-0.3102717801816763,1.0,-3.0468618431531934e-05,-0.01797648487460384,1.0,-0.001960734629214316,-1.1568334312364466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169491525423728,600.0,0.001694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28672,7,train,,0,1,short_2.5D_no_current,0,,812.4661154274654,619,1,0,0,0,goal,44.89967629792086,4.857203060490605,-38.062947548282814,10.245138832674161,5.0,21.937052451717186,1.2401194673478677,1.2401194673478677,10.201772223615883,9.994706714288135,10.127231347100158,43.65955683057302,43.67467986809925,0.9727170320406443,0.9996537344389947,1.411136667789959,1.5787467593917666,1.4110938983545167,0.0028970678953350705,0.010752073276324214,0.009632500703301418,0.03711820537036559,0.019969863242921663,0.061704913534729844,0.16344849982439597,0.2881477398945122,0.9724034421893869,,,0,0.6176515444872452,0.5157843374568963,0.3783996133479818,0.5793610576883271,25.006627685442236,25.006627685442236,0.9996041314776083,0.11790748557401098,0.0,0.0,812.466115427466,0.2827599975019907,175.02843845373224,1.0,0.05642592159040137,34.92764546445845,1.0,0.007996833051820865,4.950039659077116,1.0,-0.0020000000000000013,-1.2380000000000009,1.0,-0.0012353030889744895,-0.7646526120752091,1.0,-0.000515784337456896,-0.31927050488581865,1.0,-1.738240737380317e-05,-0.010759710164384161,1.0,-0.00017338501240130676,-0.10732532267640887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693053311793215,600.0,0.0016155088852988692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28672,7,train,,1,1,short_2.5D_no_current,0,,800.0408529726751,470,1,0,0,0,goal,33.160565129752925,-7.828830382914461,-32.56252768054624,13.053347456588735,5.0,27.43747231945376,1.2341069637571498,1.2341069637571498,12.712546706493706,9.986671602413207,11.263757866730316,31.926458165995754,31.963989347134152,0.9639156999304225,0.9988258292564554,1.3601697594525164,1.5708879077791489,1.3600563068061562,0.004475898039929228,0.019524360898250492,0.09383628619989358,0.14134597743565136,0.02119037564743135,0.047429512644397764,0.293822619278859,0.41394266189245266,0.9634376114269578,,,0,0.5922633960218902,0.5398840607743354,0.36730636990767845,0.558039713872874,24.231204184855347,24.231204184855347,0.9988124614087592,1.7895895898584164,0.0,0.0,800.0408529726751,0.3687257482913569,173.30110169693774,1.0,0.054342907516588525,25.541166532796606,1.0,0.007990499691270076,3.755534854896936,1.0,-0.0020000000000000013,-0.9400000000000007,1.0,-0.0011845267920437804,-0.5567275922605768,1.0,-0.0005398840607743353,-0.2537455085639376,1.0,-2.685538823183415e-05,-0.01262203246896205,1.0,-0.0016890531460908135,-0.7938549786626824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2765957446808511,600.0,0.002127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28672,7,train,,2,1,short_2.5D_no_current,0,,800.121224396049,465,1,0,0,0,goal,32.94325109690355,-9.388072474252645,-51.98090943582445,12.150696418047312,5.0,8.01909056417555,1.2225647974441893,1.2225647974441893,8.413524413606893,8.413524413606893,10.330362211952846,31.720686299459345,31.73569940623418,0.9633444893730335,0.9995269331681448,1.3649763185477075,1.5649580352368742,1.364909909348305,0.0037944522349841383,0.01667083110537826,0.06619369700371054,0.08845177900336632,0.01676168280590938,0.04967414420274974,0.1581044130107952,0.20683157661469373,0.9631039448849643,,,0,0.6019079395599903,0.5141123181098812,0.3625486066745174,0.5580584205286477,24.306350652885,24.306350652885,0.9995060176241726,1.202460367295821,0.0,0.0,800.1212243960488,0.37273113408288777,173.3199773485428,1.0,0.05457322374100533,25.37654903956748,1.0,0.007996048140993377,3.7181623855619206,1.0,-0.0020000000000000013,-0.9300000000000007,1.0,-0.0012038158791199812,-0.5597743837907913,1.0,-0.0005141123181098807,-0.23906222792109452,1.0,-2.276671346445519e-05,-0.010586521760971664,1.0,-0.0011914865465601906,-0.5540412441504886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2903225806451613,600.0,0.002150537634408602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28672,7,train,,3,1,short_2.5D_no_current,0,,805.2903276701528,527,1,0,0,0,goal,37.47987510157637,-2.591408869598645,-42.3088855817297,9.914007914886707,5.0,17.691114418270303,1.220611791765069,1.220611791765069,9.92295012382171,9.78242645172493,9.878992708551015,36.25926330981128,36.26611215617253,0.9676156085868923,0.9998111502459448,1.3763230419799823,1.584766610000043,1.3762882451044505,0.0030738596052857243,0.012486969776784651,0.011407642599855886,0.03713352627231803,0.013748891088143141,0.04256741278428855,0.11566262619020339,0.20145614001709167,0.9674519284810527,,,0,0.5888752103261862,0.5265261240284077,0.3679809108998563,0.5600306855009222,24.46209715226617,24.46209715226617,0.9997831527648758,0.05862248774729296,0.0,0.0,805.2903276701529,0.33043248089391714,174.13791743109434,1.0,0.05504252494848016,29.007410647849042,1.0,0.007998265222119006,4.2150857720567165,1.0,-0.0020000000000000013,-1.0540000000000007,1.0,-0.0011777504206523716,-0.6206744716837999,1.0,-0.0005265261240284079,-0.27747926736297096,1.0,-1.8443157666121305e-05,-0.009719544090045927,1.0,-0.00020533756681285535,-0.10821289771037478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1385199240986716,600.0,0.0018975332068311196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28672,7,train,,4,1,short_2.5D_no_current,0,,792.0288718269438,377,1,0,0,0,goal,25.913237200449295,-15.68725903908377,-31.680328485533682,13.342088428739302,5.0,28.319671514466318,1.215167165861157,1.215167165861157,12.90927917353367,9.992238099780934,11.412615931535814,24.698070034588117,24.746305311903356,0.9549677302176006,0.9980508089305753,1.3128013428065461,1.566650448692264,1.3126159481995272,0.005493171465008087,0.026079596142732253,0.1283273525066206,0.18546130813277273,0.022412880439832146,0.05406724648657857,0.25318092573014883,0.351252629067467,0.9545726804500916,,,0,0.6018293742920348,0.5525299411320155,0.3546554383769908,0.5424773371346117,23.531915004918524,23.531915004918524,0.9982152146761362,1.9294724972034953,0.0,0.0,792.0288718269438,0.4550640233854881,171.55913681632902,1.0,0.05240969768612866,19.758456027670505,1.0,0.00798572171740909,3.010617087463227,1.0,-0.0020000000000000013,-0.7540000000000006,1.0,-0.0012036587485840687,-0.45377934821619387,1.0,-0.0005525299411320155,-0.20830378780676984,1.0,-3.2959028786108785e-05,-0.012425553852363012,1.0,-0.002309892346534773,-0.8708294146436094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5915119363395225,600.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28672,7,train,,5,1,short_2.5D_no_current,0,,797.7022756238144,437,1,0,0,0,goal,30.795388931592175,-11.800603918874835,-27.82978742153388,12.244095787349009,5.0,32.17021257846612,1.2334624159939738,1.2334624159939738,12.06524353119373,9.997300692194504,10.994978541257707,29.561926515598206,29.572275324274546,0.960282573146434,0.9996500503068206,1.3534222116372818,1.5809756910718245,1.353357782137015,0.00542033682048881,0.026553406354621778,0.07494312768706508,0.09859211296264947,0.01720881158462118,0.03831782517669868,0.1407202339061363,0.24391494652453843,0.9600843802495926,,,0,0.6024022757350649,0.5222312602772883,0.35777477055651646,0.5534099570435026,24.132957445028982,24.132957445028982,0.9996538232195664,1.2491172460912923,0.0,0.0,797.7022756238144,0.3954013136380488,172.79037405982734,1.0,0.05411794327798304,23.64954121247859,1.0,0.007997230585756533,3.4947897659756046,1.0,-0.0020000000000000013,-0.8740000000000007,1.0,-0.0012048045514701307,-0.5264995889924471,1.0,-0.0005222312602772878,-0.2282150607411748,1.0,-3.252202092256125e-05,-0.014212123143159266,1.0,-0.0013489762965453373,-0.5895026415903124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3729977116704806,600.0,0.002288329519450801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28672,7,train,,6,1,short_2.5D_no_current,0,,812.5460094708449,616,1,0,0,0,goal,44.90006690442233,-8.405154011994263,-8.098128810916066,9.771243249507785,5.0,51.59484598800574,1.2253181367632064,1.2253181367632064,9.764276412144701,9.758641477598449,9.867614765002394,43.67474876765908,43.684267796276345,0.9729221092090123,0.9997820948113034,1.418320382995986,1.5845133941348712,1.4182905143287683,0.003561738941450774,0.017624614726401422,0.007954660169548853,0.028202977309561117,0.017868967834011516,0.040903919105968356,0.15544078177138895,0.2434089484445558,0.9727572673138192,,,0,0.6215365362208481,0.5020596488551298,0.377351516337654,0.5818521688365704,25.119830249639115,25.119830249639115,0.9997481481660133,0.0989643202568308,0.0,0.0,812.5460094708449,0.28423347207464184,175.08781879797937,1.0,0.056720452945011844,34.939799014127296,1.0,0.007997985185328106,4.926758874162113,1.0,-0.0020000000000000013,-1.2320000000000009,1.0,-0.0012430730724416958,-0.7657330126240846,1.0,-0.0005020596488551298,-0.30926874369475993,1.0,-2.137043359936808e-05,-0.013164187097210737,1.0,-0.00014318388312969027,-0.0882012720078892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974025974025974,600.0,0.0016233766233766235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28672,7,train,,7,1,short_2.5D_no_current,0,,796.5022597589193,417,1,0,0,0,goal,29.441273512707607,-36.540500712409525,-10.79414557020069,11.355919523641237,5.0,23.459499287590475,1.2184118997438522,1.2184118997438522,11.280224171223558,9.993287016988136,10.606187359437525,28.222861612963765,28.22791026877219,0.9587869986870067,0.9998211466679479,1.3538566076149727,1.5873317090285302,1.3538076291187797,0.004603761321634491,0.022311017226989804,0.04829991559488342,0.07381498483510462,0.013865985637893813,0.03313434761601819,0.08401438214843925,0.128523824182315,0.9586510161898029,,,0,0.6302529779872555,0.5478045769684615,0.3544211997438392,0.5544721516881058,24.14765523009928,24.14765523009928,0.9997904013127499,0.7497321642037114,0.0,0.0,796.5022597589191,0.4137908704047037,172.55079295876143,1.0,0.05414457863398319,22.57828929037099,1.0,0.007998323210502003,3.335300778779335,1.0,-0.0020000000000000013,-0.8340000000000006,1.0,-0.001260505955974512,-0.5256309836413715,1.0,-0.000547804576968461,-0.22843450859584824,1.0,-2.762256800897966e-05,-0.011518610859744517,1.0,-0.0008693984793661369,-0.3625391658956791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4388489208633093,600.0,0.002398081534772182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32768,8,train,,0,1,short_2.5D_no_current,0,,809.7695019629472,593,1,0,0,0,goal,42.99942675936287,2.7708599135177963,-37.37637193510077,13.566625810078968,5.0,22.62362806489923,1.244164124185623,1.244164124185623,13.261366359001777,9.991884044630929,11.531191568917528,41.75526263517725,41.78687521196811,0.9718007508755745,0.9992434807189936,1.4093381184474896,1.5791031904682402,1.4092430948949488,0.004886628543803412,0.027759732990308095,0.08466661341833978,0.13276557924637178,0.01751980770081383,0.06464967065222149,0.24083434763475745,0.39763765115055727,0.9714677999892792,,,0,0.6280127706832267,0.531241153014673,0.3783675351040359,0.5832443726178366,24.9981570810567,24.9981570810567,0.9992532428942369,2.0354342411614437,0.0,0.0,809.7695019629473,0.29475851884762816,174.7918016766435,1.0,0.056330877079497174,33.404210108141825,1.0,0.007994025943153899,4.740457384290262,1.0,-0.0020000000000000013,-1.1860000000000008,1.0,-0.0012560255413664536,-0.744823146030307,1.0,-0.0005312411530146726,-0.31502600373770084,1.0,-2.9319771293127e-05,-0.01738662437682431,1.0,-0.0015239990421305428,-0.9037314319834119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0118043844856661,600.0,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32768,8,train,,1,1,short_2.5D_no_current,0,,809.3667374153706,578,1,0,0,0,goal,41.67930048981301,-0.5273906158628279,-53.37480519504234,10.437931184230195,5.0,6.625194804957658,1.2317607368427568,1.2317607368427568,6.888911853049123,6.888911853049123,9.617917599302599,40.44753975297023,40.46163700041302,0.9707849346056658,0.9996515897900368,1.4000566436129056,1.5802095850410718,1.400021124299541,0.004041395897449542,0.02243406833084194,0.012192708152511961,0.046735138063219495,0.021936706627084874,0.08482881365358086,0.08375960873188501,0.1447730926638654,0.9706367999313955,,,0,0.6065083855592281,0.5108520839674314,0.3761282246366504,0.5727592571976894,24.851075215828583,24.851075215828583,0.999473124443375,0.26469741278695486,0.0,0.0,809.3667374153706,0.30221523629774866,174.68040658009872,1.0,0.055982753983349884,32.35803180237623,1.0,0.007995784995547013,4.621563727426174,1.0,-0.0020000000000000013,-1.1560000000000008,1.0,-0.0012130167711184548,-0.7011236937064669,1.0,-0.0005108520839674313,-0.29527250453317533,1.0,-2.4248375396876598e-05,-0.014015560979394673,1.0,-0.00021946874621361922,-0.1268529353114719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0380622837370241,600.0,0.0017301038062283738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32768,8,train,,2,1,short_2.5D_no_current,0,,807.5575161340748,557,1,0,0,0,goal,39.99856005720701,-6.312869784946862,-18.472341251431835,11.273567167151487,5.0,41.527658748568165,1.2177553003906474,1.2177553003906474,11.126183322016505,9.988594478854758,10.527473041107323,38.78080475681637,38.7933421268905,0.9698684670499945,0.9996768164487315,1.3929386760104294,1.5854157012703718,1.3928966247828705,0.0038521106020076154,0.019305461863352136,0.03219337618600932,0.05714650733397297,0.015652669441759533,0.04680350318545923,0.11309203658268259,0.14745184573665265,0.9696783671914609,,,0,0.6103605579181877,0.559702083710882,0.37176330150832393,0.571717533752777,24.72002549087756,24.72002549087756,0.9996204491305477,0.7460941260441734,0.0,0.0,807.557516134075,0.3133211918718474,174.519903872619,1.0,0.055699540045696716,31.02464380545307,1.0,0.007996963593044377,4.4543087213257175,1.0,-0.0020000000000000013,-1.1140000000000008,1.0,-0.001220721115836376,-0.6799416615208614,1.0,-0.0005597020837108824,-0.31175406062696154,1.0,-2.3112663577664573e-05,-0.012873753612759166,1.0,-0.000579480771206928,-0.3227707895622589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0771992818671454,600.0,0.0017953321364452424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32768,8,train,,3,1,short_2.5D_no_current,0,,795.0874252129986,400,1,0,0,0,goal,28.100219305936506,-19.974008822597355,-20.318760366437694,8.890581733242795,5.0,39.681239633562306,1.2194081864230846,1.2194081864230846,9.00859471881507,9.00859471881507,9.51119256614387,26.880811119513417,26.887449813733816,0.9568412801694228,0.999753093199006,1.3443724906866898,1.5708570787292102,1.344338767473962,0.004199040252606977,0.018597998480279543,0.04028137024732861,0.06004936415975548,0.015398839207734487,0.04780999177748857,0.08763625477807603,0.16011251659136702,0.9566870378002765,,,0,0.6130230015987763,0.5368668875540606,0.35144831059500575,0.5485219720378518,23.99774949047902,23.99774949047902,0.9997311615187958,0.6206108329010752,0.0,0.0,795.0874252129986,0.4304722632974446,172.18890531897785,1.0,0.053761622239026856,21.504648895610742,1.0,0.007997849292150356,3.1991397168601425,1.0,-0.0020000000000000013,-0.8000000000000006,1.0,-0.0012260460031975535,-0.4904184012790214,1.0,-0.0005368668875540608,-0.21474675502162435,1.0,-2.5194241551776028e-05,-0.01007769662071041,1.0,-0.0007250646638218303,-0.2900258655287321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,600.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32768,8,train,,4,1,short_2.5D_no_current,0,,801.3358373166107,485,1,0,0,0,goal,34.50783984540288,-6.44611937034702,-32.65586561365994,13.315387700156712,5.0,27.34413438634006,1.2441572039588207,1.2441572039588207,13.007401852144234,9.999932839988864,11.451047764313753,33.26368264144407,33.2856356559356,0.9645818400994434,0.999340465817794,1.3726035322035295,1.5707336080357854,1.3725249264895285,0.00258776575744262,0.005850206561058169,0.09768132034336181,0.1259924718335843,0.01348131223023115,0.038130590406098896,0.1896516766441008,0.27272878980351634,0.9643732870447367,,,0,0.600975924488349,0.514766868436709,0.36638269562696674,0.5607236278733028,24.425659377418768,24.425659377418768,0.9993732819530279,1.8643399358429666,0.0,0.0,801.3358373166107,0.3577530304593509,173.5102197727852,1.0,0.05486793013021695,26.610946113155222,1.0,0.007994986255624231,3.8775683339777522,1.0,-0.0020000000000000013,-0.9700000000000008,1.0,-0.001201951848976698,-0.5829466467536984,1.0,-0.0005147668684367093,-0.249661931191804,1.0,-1.5526594559706447e-05,-0.0075303983614576275,1.0,-0.0017582637670113884,-0.8527579270005233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2371134020618557,600.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32768,8,train,,5,1,short_2.5D_no_current,0,,802.0631060864112,495,1,0,0,0,goal,35.22934305746589,-6.857817452171695,-51.384342916794495,13.61926575148551,5.0,8.615657083205505,1.2374601256745812,1.2374601256745812,9.007532658159604,9.007532658159604,10.736920281953985,33.99188293179133,34.02451940964056,0.9658005644368665,0.9990407953318511,1.374728056955172,1.5686309813165236,1.3746302335371974,0.004676059361104411,0.023913416667684206,0.10479508194274477,0.14376668640910495,0.020380300191886386,0.056761860980310885,0.2674461449908343,0.3862439448450205,0.9653939134203217,,,0,0.5857756074818999,0.4982568441880773,0.36956502011027,0.5601502611480578,24.461655562898283,24.461655562898283,0.9990952733004997,2.0678189614671267,0.0,0.0,802.0631060864115,0.35086333237343953,173.67734952485256,1.0,0.054936376455420315,27.193506345433057,1.0,0.007992762186404007,3.956417282269984,1.0,-0.0020000000000000013,-0.9900000000000008,1.0,-0.001171551214963799,-0.5799178514070805,1.0,-0.0004982568441880772,-0.24663713787309818,1.0,-2.8056356115782645e-05,-0.01388789627731241,1.0,-0.0018863114759325964,-0.9337241805866352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2121212121212122,600.0,0.00202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32768,8,train,,6,1,short_2.5D_no_current,0,,809.9421911983776,589,1,0,0,0,goal,42.45421722033891,-0.7123675605867561,-23.967370542896795,11.340630369830576,5.0,36.032629457103205,1.2255270102461822,1.2255270102461822,11.251722241450874,10.000007259420535,10.546513009141938,41.22869021009274,41.24481644439321,0.9715128235748908,0.9996090118543206,1.4005031050727763,1.5734198155438908,1.400460888024556,0.0028978091956831623,0.010099099020385083,0.03181246773805532,0.0714087217138566,0.019383326485973004,0.06694457556985256,0.15154158792938555,0.3151083783771002,0.9711814993919667,,,0,0.6122184486803559,0.5226878693947136,0.37545950742397327,0.5744968311124321,24.832198140723754,24.832198140723754,0.9995494301363651,0.794117360688635,0.0,0.0,809.9421911983777,0.29678087477750337,174.80393524394947,1.0,0.05599822099842817,32.98295216807419,1.0,0.007996395441090928,4.709876914802557,1.0,-0.0020000000000000013,-1.1780000000000008,1.0,-0.0012244368973607124,-0.7211933325454596,1.0,-0.0005226878693947133,-0.30786315507348616,1.0,-1.7386855148705248e-05,-0.01024085768258739,1.0,-0.0005726244196043041,-0.3372757831469351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186757215619695,600.0,0.001697792869269949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
