global_step,update,mode,eval_kind,episode_index,stage_id,stage_label,n_obstacles,seed,return,episode_length,success,collision,out_of_bounds,timeout,event,mission_distance,final_distance,min_distance,progress_total,path_length,path_ratio,path_efficiency,mean_speed,max_speed,mean_surge_speed,mean_abs_roll,max_abs_roll,mean_abs_pitch,max_abs_pitch,mean_abs_heading_error,max_abs_heading_error,mean_cross_track_error,max_cross_track_error,final_path_progress_fraction,mean_min_obstacle_clearance,min_obstacle_clearance,clearance_breach_steps,mean_action_l2,mean_action_delta_l2,mean_propeller_rps,mean_abs_propeller_rps,mean_target_alignment,mean_abs_depth_error,mean_current_speed,max_current_speed,reward_total_check,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty
57344,14,train,,1,1,2.5D_no_obstacles,0,,-100.13773441421962,1306,0,0,1,0,out_of_bounds,68.20685042446172,70.67459808654519,68.20685042446172,-2.467747662083468,21.511226152333055,0.3153821942878961,0.0,0.32942153372638744,0.41221183898083225,0.054507516216765785,0.00032892429159415764,0.003228436893152331,0.010418542049647317,0.07342362241564793,0.2870378023038319,0.6259352352881988,9.881291263176921,20.103496511214544,0.006623818264373871,,,0,0.531105583735455,0.560398528991327,0.18209066975702407,0.7697787056855174,0.9488382807866483,2.530597598435182,0.3319298836529529,0.3838593661785126,-100.13773441421974,-0.0002770317698300515,-0.36180349139804724,1.0,-0.006000000000000057,-7.836000000000075,1.0,-0.006373267004825457,-8.323486708302047,1.0,-0.0022415941159653068,-2.927521915450691,1.0,-6.57848583668644e-06,-0.00859150250271249,1.0,-0.0005209271030368752,-0.680330796566159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06125574272588055,-80.0,0.0007656967840735069,0.0,0.0,0.0
61440,15,train,,0,1,2.5D_no_obstacles,0,,-126.35707523656859,2040,0,0,1,0,out_of_bounds,77.40531424683581,97.1411281843185,77.40531424683581,-19.73581393748269,20.171625393645463,0.2605974226694654,0.0,0.19776103327103367,0.26480319773288014,-0.1522025977459731,0.0004996429378227037,0.006986883639751529,0.006380638962629513,0.03566302753825612,0.47404167612958853,0.7341103381932794,9.939369192949638,20.10567711051514,0.0,,,0,1.1248052276579628,0.4118824700117294,0.033502920567596316,0.7197554593710321,0.8773619074716607,1.330905354215588,0.20933358521730291,0.28053659200668335,-126.35707523656885,-0.0012498390699577492,-2.5496717027138085,1.0,-0.006000000000000119,-12.240000000000242,1.0,-0.013497662731895541,-27.535231973066903,1.0,-0.0016475298800469188,-3.3609609552957145,1.0,-9.992858742082516e-06,-0.020385431833848333,1.0,-0.0003190319478717332,-0.6508251736583357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0392156862745098,-80.0,0.0004901960784313725,0.0,0.0,0.0
65536,16,train,,0,1,2.5D_no_obstacles,0,,-125.93698758092981,2400,0,0,0,1,timeout,93.86224244762454,102.14523543472455,93.86224244762454,-8.282992987100016,12.986061417015572,0.13835234571837382,0.0,0.10821717847513092,0.12583602767332586,-0.027885165759855002,0.000813896952824706,0.02039969289227539,0.008773596177969646,0.08418550722696105,0.4272976527350454,0.6488135117254075,6.254557121446393,12.639117958269653,0.0,,,0,0.8588938545233881,0.5027586723051112,0.033352711970492284,0.8828161729911321,0.896846117252898,3.8062066795918295,0.1151669285322229,0.13059158623218536,-125.93698758093007,-0.0003676928004233597,-0.8824627210160633,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.010306726254280646,-24.736143010273548,1.0,-0.002011034689220447,-4.826483254129073,1.0,-1.627793903792456e-05,-0.03906705369101895,1.0,-0.0004386798090916764,-1.0528315418200234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
69632,17,train,,0,1,2.5D_no_obstacles,0,,-114.2907753346995,2101,0,0,1,0,out_of_bounds,117.79728243268211,140.8381858465456,117.79728243268211,-23.04090341386349,23.995794229448546,0.20370414099460638,0.0,0.2284226009466769,0.2733907704616629,-0.06614321024351477,0.0009451040615781799,0.01765357744597118,0.009264924246841893,0.05957423460440703,0.9252108788637425,1.5580520001870903,11.245365927845363,23.90136604927666,0.0,,,0,0.5517025776007973,0.5719035202470533,0.8149692892189649,0.9961960373010228,0.5334073142534679,5.009534812464952,0.2473449388652799,0.255900114774704,-114.29077533469979,-0.0009309753446041966,-1.9559791990134172,1.0,-0.0060000000000001216,-12.606000000000256,1.0,-0.006620430931209575,-13.909525386471318,1.0,-0.0022876140809882112,-4.806277184156232,1.0,-1.8902081268606787e-05,-0.03971327274534286,1.0,-0.0004632462124289448,-0.9732802923132131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03807710613993336,-80.0,0.00047596382674916705,0.0,0.0,0.0
69632,17,train,,1,1,2.5D_no_obstacles,0,,-124.35474164169052,1886,0,0,1,0,out_of_bounds,45.50455537515246,67.23787555632231,45.50455537515246,-21.73332018116985,21.80158819422608,0.47910781710726774,0.0,0.231193936312049,0.25756522149374217,-0.22541843599187497,0.0010534516919950719,0.021714197778510247,0.009690868227869066,0.07690906404668763,0.13686594279765976,0.4591197780627061,10.658374048053975,21.776319873292945,0.0,,,0,1.068536733065792,0.41436340320960746,0.2890595907929308,0.8331874662457023,0.9834479651523365,2.0682492800930214,0.2547443775995412,0.28987640142440796,-124.35474164169081,-0.002532383729680399,-4.7760757141772325,1.0,-0.006000000000000109,-11.316000000000207,1.0,-0.012822440796789545,-24.18312334274508,1.0,-0.0016574536128384299,-3.1259575138132787,1.0,-2.1069033780435437e-05,-0.039736197709901236,1.0,-0.0004845434110525524,-0.9138488732451138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042417815482502653,-80.0,0.0005302226935312832,0.0,0.0,0.0
73728,18,train,,0,1,2.5D_no_obstacles,0,,-124.82925809401979,2276,0,0,1,0,out_of_bounds,90.3698612974562,107.8138987682841,90.3698612974562,-17.444037470827908,25.876407904928563,0.2863389135870783,0.0,0.2273849552278446,0.24439667843545848,-0.10742671529476447,0.0008716003645673033,0.01726335792904754,0.008841730390830386,0.055061386943557444,0.2839080403157207,0.4525215181747555,12.892545571994521,25.78230601882808,0.0,,,0,0.8684883520448243,0.4917559695007813,0.030033618682376875,0.8249385536565066,0.9506882034627532,2.3157368871048356,0.2360141420236057,0.2547803521156311,-124.8292580940201,-0.0008481079563207862,-1.9302937085861094,1.0,-0.00600000000000013,-13.656000000000295,1.0,-0.010421860224537892,-23.720153871048243,1.0,-0.001967023878003125,-4.4769463463351125,1.0,-1.7432007308446103e-05,-0.03967524863402333,1.0,-0.00044208651995444144,-1.0061889194163087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0351493848857645,-80.0,0.0004393673110720562,0.0,0.0,0.0
73728,18,train,,1,1,2.5D_no_obstacles,0,,-115.94712731856646,1786,0,0,1,0,out_of_bounds,90.88728677729262,110.36866298286188,90.88728677729262,-19.481376205569262,25.184691904861744,0.2770980716651112,0.0,0.28202342558635957,0.3159772201994862,-0.14425175532550844,0.00040988402117823853,0.006074002548451141,0.0043225400365317,0.04809382828179842,0.3364047060155299,0.48760354024503894,12.170497885514761,25.050255699423314,0.0,,,0,0.9027818377032742,0.4673288923480693,-0.2981067091871426,0.7485347719906519,0.9388057334370884,1.8433079488618702,0.28966817566822517,0.3264939785003662,-115.94712731856654,-0.0012001486467276001,-2.143465483055494,1.0,-0.006000000000000103,-10.716000000000184,1.0,-0.010833382052439292,-19.348420345656574,1.0,-0.0018693155693922743,-3.3385976069346017,1.0,-8.197680420966025e-06,-0.01464105723184532,1.0,-0.00021612700206486758,-0.3860028256878535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04479283314669653,-80.0,0.0005599104143337066,0.0,0.0,0.0
77824,19,train,,0,1,2.5D_no_obstacles,0,,-114.54983188883497,2400,0,0,0,1,timeout,88.06001437032106,96.52454131569301,88.06001437032106,-8.464526945371958,8.851340505628738,0.10051486555982113,0.0,0.07376117088023895,0.10631309107230366,-0.06718485395730255,0.00017997597924058085,0.002128553972124969,0.0019435084797254087,0.012144474945333439,0.21336234649694472,0.407553868073963,4.265255922319467,8.596467925944433,0.0,,,0,0.4600322542017481,0.593522976776779,-0.6058662296003811,0.7901242620157983,0.9678036040977384,6.308181713003318,0.06856077944394201,0.1001155897974968,-114.54983188883533,-0.00040050938583845793,-0.9612225260122991,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.005520387050420964,-13.248928921010314,1.0,-0.002374091907107115,-5.697820577057077,1.0,-3.599519587128578e-06,-0.008638847009108587,1.0,-9.717542406091939e-05,-0.23322101774620652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
77824,19,train,,1,1,2.5D_no_obstacles,0,,-89.49560826466669,359,0,0,1,0,out_of_bounds,54.16233471235674,75.25962234813493,54.16233471235674,-21.097287635778187,21.985270997584475,0.4059143889262347,0.0,1.2248061837094417,3.652267781707264,-1.1589062105100922,0.002809755447784395,0.012463365625234424,0.028698271422022067,0.10586326015815306,0.10345107671007009,0.13049981044089431,5.877605111359005,21.47484513809348,0.0,,,0,0.4588430271364624,0.6507027161678606,-0.49411400072092754,0.7218007978504398,0.989960844700765,4.384000646819274,0.32317179748606883,0.39237773418426514,-89.49560826466669,-0.010850126428089798,-3.8951953876842373,1.0,-0.005999999999999989,-2.153999999999996,1.0,-0.005506116325637552,-1.976695760903881,1.0,-0.0026028108646714444,-0.9344091004170485,1.0,-5.619510900465977e-05,-0.020174044132672857,1.0,-0.0014349135697182417,-0.5151339715288488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22284122562674094,-80.0,0.002785515320334262,0.0,0.0,0.0
81920,20,train,,0,1,2.5D_no_obstacles,0,,-113.49382940273674,2400,0,0,0,1,timeout,122.04712425407277,117.65245746703108,117.65245746703108,4.394666787041686,7.493629080481303,0.06139947275514144,0.586453738214572,0.06244690900401159,0.09874623482045068,0.032448589821617774,0.0008525718521181476,0.02243721073228988,0.0035600004118269504,0.03188520517392446,0.11641362328949366,0.3250975008317223,2.790602791241711,5.6574438263469995,0.0371231001478418,,,0,0.4535683861126502,0.6169808216369711,-0.4657553236343814,0.7536927545608908,0.9894776002552228,4.254123247380448,0.06883899576806773,0.09879696369171143,-113.49382940273702,0.00015003312634023506,0.3600795032165641,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.005442820633351797,-13.062769520044315,1.0,-0.002467923286547871,-5.92301588771489,1.0,-1.7051437036360863e-05,-0.040923448887266074,1.0,-0.00017800002054449763,-0.4272000493067943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
86016,21,train,,0,1,2.5D_no_obstacles,0,,-109.82642025249264,1707,0,0,1,0,out_of_bounds,55.94176196541277,70.42479044105418,55.94176196541277,-14.483028475641412,20.553328555910404,0.3674058133638685,0.0,0.24081228536508964,0.285738584152201,-0.08983546181800739,0.001245776823191154,0.02530920298316719,0.004182051139451749,0.023460403290810117,0.3863079110994574,0.5857382499141557,9.67663985960813,20.405092614979182,0.0,,,0,0.6271244053132549,0.5492073154426385,-0.6569544524904962,0.7756387359064153,0.9123468085743063,0.16299712211696857,0.24626715711738606,0.30370137095451355,-109.82642025249281,-0.0015166652017996568,-2.588947499472014,1.0,-0.006000000000000097,-10.242000000000166,1.0,-0.007525492863759069,-12.846016318436732,1.0,-0.002196829261770552,-3.749987549842332,1.0,-2.4915536372944342e-05,-0.04253082058861599,1.0,-0.00020910255662152943,-0.35693806415295076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04686584651435267,-80.0,0.0005858230814294083,0.0,0.0,0.0
90112,22,train,,0,1,2.5D_no_obstacles,0,,-125.46034102814309,2400,0,0,0,1,timeout,93.40051434636852,103.55157791065541,93.40051434636852,-10.151063564286886,13.811131234953955,0.1478699697919912,0.0,0.11509276029128436,0.1355887995075993,-0.0817129099261756,0.0008553135980824775,0.022290081824387187,0.007018101307082685,0.03167001807164693,0.05895727609111046,0.13634480318541575,6.567459225491361,13.69560287826256,0.0,,,0,0.8500618216797011,0.4800522602681182,-0.9658627975994168,1.043145602637474,0.9948471316942409,6.720371967658978,0.10633169344936808,0.1406116783618927,-125.46034102814352,-0.0004528465231752037,-1.086831655620489,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.010200741860156418,-24.4817804643754,1.0,-0.0019202090410724737,-4.608501698573937,1.0,-1.710627192793521e-05,-0.0410550526270445,1.0,-0.00035090506539429603,-0.8421721569463105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
94208,23,train,,0,1,2.5D_no_obstacles,0,,-127.7060852361493,2400,0,0,0,1,timeout,91.99402937946041,83.01131671559727,83.01131671559727,8.98271266386314,10.46651720240275,0.11377387503302056,0.8582332107380495,0.0872209766866907,0.1415921450858907,0.0680458140492768,0.00017302145513057552,0.0020794011426903403,0.007379696823859265,0.027586888181279967,0.3001688633335974,0.9372627310050312,1.9687428170429713,4.256857634136467,0.09883175420785069,,,0,1.0225001574326114,0.41048512857591657,-0.8953959125837267,1.0018896013467982,0.9098314634971496,1.7468887489727634,0.1049779028336828,0.15800951421260834,-127.70608523614973,0.00040685215861541125,0.976445180676987,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.01227000188919134,-29.448004534059216,1.0,-0.0016419405143036706,-3.9406572343288095,1.0,-3.4604291011039737e-06,-0.008305029842649537,1.0,-0.0003689848410815464,-0.8855636185957114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
98304,24,train,,0,1,2.5D_no_obstacles,0,,-139.0322349624568,2400,0,0,0,1,timeout,69.62137184498705,81.5425412091782,69.62137184498705,-11.921169364191144,39.78094790087806,0.5713898885740272,0.0,0.33150789917398354,0.3950556198174776,0.2091850834070129,0.00042903669076122013,0.009193745380999374,0.0073737246392263315,0.03142382734535287,1.1407516914593552,2.251238978370182,19.430465117641823,38.778634863960754,0.0,,,0,1.353461667802185,0.3161262820923488,-0.7931661880498465,0.9019367660841865,0.3324009393552967,1.7231736484553615,0.3329994012167056,0.3885328471660614,-139.0322349624571,-0.0007134524600873634,-1.7122859042096723,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.016241540013626196,-38.97969603270287,1.0,-0.0012645051283693973,-3.0348123080865537,1.0,-8.580733793357107e-06,-0.020593761104057057,1.0,-0.000368686231814005,-0.8848469563536121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
102400,25,train,,0,1,2.5D_no_obstacles,0,,-118.08799924478691,1515,0,0,1,0,out_of_bounds,84.09239744355875,104.2522719578338,84.09239744355875,-20.159874514275046,21.913718289845775,0.26059095656719566,0.0,0.2892900104270083,0.3178981971625276,-0.1475009791236966,0.0014765417309365858,0.02674998397517614,0.0061399059312540315,0.01876188548831159,0.6234444567586395,1.003971973517988,10.719040194713399,21.780156912506506,0.0,,,0,1.3186018338888,0.3496093670803194,-0.6661894190486776,0.8228038710306649,0.7786156158154628,3.142789150207379,0.29104345017927313,0.3062400817871094,-118.08799924478703,-0.00158240795467144,-2.397348051327232,1.0,-0.006000000000000081,-9.090000000000122,1.0,-0.015823222006665607,-23.972181340098395,1.0,-0.0013984374683212756,-2.1186327645067324,1.0,-2.9530834562055697e-05,-0.04473921436151438,1.0,-0.0003069952966950767,-0.46509787449304124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052805280528052806,-80.0,0.0006600660066006601,0.0,0.0,0.0
102400,25,train,,1,1,2.5D_no_obstacles,0,,-114.42301957613259,2400,0,0,0,1,timeout,78.75807091098058,60.851671480049866,60.851671480049866,17.906399430930712,18.227433672066653,0.23143575586899442,0.9823873043835062,0.1518952806005548,0.2176122729052716,0.14056262496908525,0.0003904201725201678,0.006221258996820467,0.009846031287237383,0.046456644305240324,0.20303000827460174,0.3960632590132871,1.0506058747893507,2.126647750742828,0.2278315311907963,,,0,0.534391388632066,0.5943624108130462,0.2532375572149808,0.8666374678854364,0.9665209507617484,6.195280724519964,0.14875598000052073,0.18049675226211548,-114.42301957613296,0.0009473314514420851,2.2735954834610044,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.006412696663584801,-15.390471992603521,1.0,-0.0023774496432521857,-5.705879143805245,1.0,-7.808403449538316e-06,-0.01874016827889196,1.0,-0.0004923015645441632,-1.1815237549059916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
106496,26,train,,0,1,2.5D_no_obstacles,0,,-128.70849135200575,2400,0,0,0,1,timeout,30.454213157066494,46.001749647866255,30.454213157066494,-15.54753649079976,17.13043417873947,0.5624980061179017,0.0,0.1427536181561627,0.18965908985233024,-0.061397090080299366,0.000832608851006766,0.0204835070641205,0.018396392187707285,0.1656131097131852,0.74751236168533,1.5221398946494666,7.647063895070837,16.309891378148976,0.0,,,0,0.7655235590892456,0.5113191275064795,0.8538215057789701,1.21604867285269,0.6783767324312718,5.906894100546676,0.16638585025134187,0.21356000006198883,-128.7084913520061,-0.002127173725057063,-5.105216940136951,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.009186282709070943,-22.047078501770265,1.0,-0.0020452765100259195,-4.908663624062207,1.0,-1.665217700510866e-05,-0.03996522481226078,1.0,-0.0009198196088433729,-2.2075670612240947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
110592,27,train,,0,1,2.5D_no_obstacles,0,,-127.83117312354233,2400,0,0,0,1,timeout,140.72398076091497,152.62655988484968,140.72398076091497,-11.902579123934714,18.376980765649705,0.13058883543716363,0.0,0.15314150638041457,0.1769446472137447,-0.10150955275700695,0.0008620311414350867,0.022626879860928373,0.005102499494022617,0.023054062824892974,0.20706216021509602,0.3922723428085706,8.480076375724828,17.85876261916637,0.0,,,0,0.9513335606064841,0.47221654714413336,-0.5395889047120234,0.8264776777623852,0.9739356359114895,2.5718093053847717,0.15329003697261215,0.17553699016571045,-127.83117312354264,-0.00035242095494242694,-0.8458102918618247,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.011416002727277814,-27.398406545466756,1.0,-0.0018888661885765293,-4.5332788525836705,1.0,-1.72406228307827e-05,-0.041377494793878485,1.0,-0.0002551249745150798,-0.6122999388361916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
114688,28,train,,0,1,2.5D_no_obstacles,0,,-115.50922737033814,2400,0,0,0,1,timeout,90.75960421372879,83.66990356424138,83.66990356424138,7.089700649487412,14.534913542796206,0.16014738791244723,0.4877704039045495,0.1211242795233017,0.17451973507571905,0.10888752568643073,0.0009377392211660277,0.022534905806384398,0.006808689405510284,0.04712729453248343,0.5986742336307967,1.0673552411249663,5.664407302723061,12.100632778354276,0.08780715256937212,,,0,0.5380320448675775,0.5763543570650896,-0.035605020412643296,0.7144413388681873,0.782484270520095,5.4894107012789295,0.12414548850307862,0.167796790599823,-115.50922737033844,0.0003254798170263034,0.7811515608631281,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.006456384538410916,-15.495322892186197,1.0,-0.00230541742826036,-5.533001827824864,1.0,-1.8754784422056705e-05,-0.04501148261293609,1.0,-0.0003404344702405188,-0.8170427285772451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
118784,29,train,,0,1,2.5D_no_obstacles,0,,-136.9542640669284,2400,0,0,0,1,timeout,67.4389438889254,65.89903296876281,65.26779942556804,1.5399109201625834,20.4665741489556,0.3034830169147497,0.07524028735611153,0.1705547845746321,0.20775721091357005,0.13204082984502363,0.0003403428226586036,0.005831094506455692,0.008095520625560444,0.04164844125346878,1.0847682769298546,2.5451113261355456,9.62202317361164,19.535958423071715,0.06676021781792289,,,0,1.340228048247518,0.3329415458910565,-0.4452757800335251,0.8043831588240448,0.3692185018658279,3.8777243929776932,0.17977302198608716,0.19555877149105072,-136.9542640669287,9.51422891681892e-05,0.22834149400365406,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.016082736578970202,-38.59856778952848,1.0,-0.0013317661835642236,-3.1962388405541367,1.0,-6.806856464730967e-06,-0.01633645551535432,1.0,-0.0004047760313891828,-0.9714624753340387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
122880,30,train,,0,1,2.5D_no_obstacles,0,,-122.10834439753523,1710,0,0,1,0,out_of_bounds,85.25915707026883,91.57432109312191,85.25915707026883,-6.315164022853082,20.515520639475817,0.24062542188362654,0.0,0.23994760981843088,0.3013753015367719,0.04886633632884064,0.0012781242635047322,0.024805047171702732,0.006378629478006208,0.022372267607619012,0.5202804295947824,0.9475107051249356,9.806477690442891,20.012252997144476,0.0,,,0,1.3779373642078965,0.32796533226606717,-0.7193694475082645,0.8573445729132578,0.82579412920653,1.2431649678512071,0.24443872432436858,0.30348044633865356,-122.1083443975354,-0.0004331591471041309,-0.7407021415480639,1.0,-0.006000000000000097,-10.260000000000167,1.0,-0.01653524837049477,-28.275274713546054,1.0,-0.001311861329064267,-2.2432828726998966,1.0,-2.5562485314173435e-05,-0.04371184988723657,1.0,-0.0003189314735988252,-0.5453728198539911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04678362573099415,-80.0,0.0005847953216374269,0.0,0.0,0.0
122880,30,train,,1,1,2.5D_no_obstacles,0,,-111.09670786585437,1245,0,0,1,0,out_of_bounds,89.81281290152732,97.32550054743466,89.81281290152732,-7.512687645907334,21.201993386620313,0.23606869333740418,0.0,0.34059427127100966,0.3843231205145241,0.033903533996595264,0.0017532818664932114,0.02541853851403042,0.0093126430659009,0.05850207653051642,0.4828882992233172,0.9515598153370703,10.665620730068927,20.57072085338178,0.0,,,0,1.372073252253743,0.3349562031952346,-0.784667570608611,0.8712429653202688,0.8653920593271905,7.381219539434702,0.33569116207011734,0.4041944146156311,-111.0967078658544,-0.0006718737639812197,-0.8364828361566184,1.0,-0.006000000000000049,-7.470000000000061,1.0,-0.01646487902704489,-20.49877438867089,1.0,-0.0013398248127809366,-1.668081891912266,1.0,-3.5065637384208595e-05,-0.043656718543339704,1.0,-0.0004656321530692599,-0.5797120305712286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0642570281124498,-80.0,0.0008032128514056225,0.0,0.0,0.0
126976,31,train,,0,1,2.5D_no_obstacles,0,,-544.4318434099025,2400,0,0,0,1,timeout,33.351180574271,44.17074627695777,32.55490388172695,-10.819565702686774,44.2973718554284,1.328210009141383,0.0,0.3691447654619021,0.8535835952637085,0.3145864896880938,0.0072706202725861474,0.049052013278013895,0.4723489156610706,0.8726646259971648,1.0326233438872143,3.1404053643586662,9.595819365590382,26.691881914089894,0.0,,,0,1.217498932260011,0.3846751658483231,7.982367055061915,8.432971198649872,0.27591575858862205,7.345422207052979,0.11368597131688148,0.15927648544311523,-544.4318434099025,-0.0013517219776013971,-3.244132746243353,1.0,-0.0060000000000001346,-14.400000000000324,1.0,-0.01460998718712011,-35.06396924908827,1.0,-0.0015387006633932928,-3.6928815921439027,1.0,-0.00014541240554309282,-0.3489897733034228,1.0,-0.023617445853801353,-56.68187004912325,1.0,0.0,0.0,0.0,-0.14625,-351.0,0.14625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,-80.0,0.0004166666666666667
131072,32,train,,0,1,2.5D_no_obstacles,0,,-118.9461231586092,1750,0,0,1,0,out_of_bounds,59.95789940227198,79.33257160484796,59.95789940227198,-19.37467220257598,22.72146246060426,0.378956946242571,0.0,0.2596738566926195,0.6444875511659982,-0.11430055278042306,0.0015069378122779932,0.025944972716565484,0.045357323627029406,0.613062933590653,0.604055505068699,2.3267542505946563,10.225032739402542,21.240526789430056,0.0,,,0,0.8559344896841794,0.45980154551738606,0.37544374775699585,1.8443986975178615,0.7774022767175971,6.39026936885511,0.23304992847783224,0.2948515713214874,-118.94612315860938,-0.0018465025241019932,-3.231379417178488,1.0,-0.006000000000000101,-10.500000000000176,1.0,-0.010271213876210165,-17.97462428336779,1.0,-0.001839206182069546,-3.2186108186217055,1.0,-3.013875621238229e-05,-0.05274282337166901,1.0,-0.002267866180611177,-3.96876581606956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045714285714285714,-80.0,0.0005714285714285715,0.0,0.0,0.0
